seqName,region_final,clade,source
EPI_ISL_344343|pdm09|HA|SouthChina|2018-11-19,South China,6B.1A.6,GISAID
EPI_ISL_344318|pdm09|HA|SouthChina|2018-04-25,South China,6B.1A,GISAID
EPI_ISL_337481|pdm09|HA|SouthChina|2018-12-07,South China,6B.1A.5a,GISAID
EPI_ISL_344377|pdm09|HA|SouthChina|2018-03-06,South China,6B.1A,GISAID
EPI_ISL_344303|pdm09|HA|SouthChina|2018-09-03,South China,6B.1A,GISAID
EPI_ISL_390499|pdm09|HA|SouthChina|2018-02-08,South China,6B.1A,GISAID
EPI_ISL_390507|pdm09|HA|SouthChina|2018-02-24,South China,6B.1A.1,GISAID
EPI_ISL_322062|pdm09|HA|SouthChina|2018-07-20,South China,6B.1A,GISAID
EPI_ISL_344367|pdm09|HA|SouthChina|2018-12-04,South China,6B.1A.5,GISAID
EPI_ISL_344346|pdm09|HA|SouthChina|2018-03-03,South China,6B.1A,GISAID
EPI_ISL_332114|pdm09|HA|SouthChina|2018-10-02,South China,6B.1A.5,GISAID
EPI_ISL_334970|pdm09|HA|SouthChina|2018-07-01,South China,6B.1A,GISAID
EPI_ISL_334643|pdm09|HA|SouthChina|2018-08-28,South China,6B.1A.5,GISAID
EPI_ISL_406124|pdm09|HA|SouthChina|2019-12-04,South China,6B.1A.5a,GISAID
EPI_ISL_409506|pdm09|HA|SouthChina|2019-12-22,South China,6B.1A.5a.2,GISAID
EPI_ISL_365649|pdm09|HA|SouthChina|2019-01-14,South China,6B.1A,GISAID
EPI_ISL_367269|pdm09|HA|SouthChina|2019-02-02,South China,6B.1A.5a,GISAID
EPI_ISL_417058|pdm09|HA|SouthChina|2019-12-16,South China,6B.1A.5a.1,GISAID
EPI_ISL_341865|pdm09|HA|SouthChina|2018-12-31,South China,6B.1A.5a,GISAID
EPI_ISL_367214|pdm09|HA|SouthChina|2019-04-01,South China,6B.1A,GISAID
EPI_ISL_402332|pdm09|HA|SouthChina|2019-09-18,South China,6B.1A.5a,GISAID
EPI_ISL_337328|pdm09|HA|SouthChina|2019-01-02,South China,6B.1A.1,GISAID
EPI_ISL_365668|pdm09|HA|SouthChina|2019-01-16,South China,6B.1A.5a,GISAID
EPI_ISL_365660|pdm09|HA|SouthChina|2019-01-15,South China,6B.1A.6,GISAID
EPI_ISL_377242|pdm09|HA|SouthChina|2019-06-18,South China,6B.1A.5a.1,GISAID
EPI_ISL_402280|pdm09|HA|SouthChina|2019-10-23,South China,6B.1A.5a.1,GISAID
EPI_ISL_402375|pdm09|HA|SouthChina|2019-04-09,South China,6B.1A.5a,GISAID
EPI_ISL_367228|pdm09|HA|SouthChina|2019-03-05,South China,6B.1A.5a,GISAID
EPI_ISL_485478|pdm09|HA|SouthChina|2020-01-08,South China,6B.1A.5a.2,GISAID
EPI_ISL_485492|pdm09|HA|SouthChina|2020-01-31,South China,6B.1A.5a,GISAID
EPI_ISL_979818|pdm09|HA|SouthChina|2020-12-01,South China,6B.1A.5a.2,GISAID
EPI_ISL_410638|pdm09|HA|SouthChina|2020-01-01,South China,6B.1A.5a.1,GISAID
EPI_ISL_485486|pdm09|HA|SouthChina|2020-02-26,South China,6B.1A.1,GISAID
EPI_ISL_485480|pdm09|HA|SouthChina|2019-12-30,South China,6B.1A.5a.2,GISAID
EPI_ISL_485565|pdm09|HA|SouthChina|2020-01-05,South China,6B.1A.5a.1,GISAID
EPI_ISL_485527|pdm09|HA|SouthChina|2020-01-14,South China,6B.1A.5a.1,GISAID
EPI_ISL_485448|pdm09|HA|SouthChina|2020-01-06,South China,6B.1A.5a.2,GISAID
EPI_ISL_485447|pdm09|HA|SouthChina|2020-02-22,South China,6B.1A.1,GISAID
EPI_ISL_485495|pdm09|HA|SouthChina|2020-01-10,South China,6B.1A.5a.2,GISAID
EPI_ISL_485566|pdm09|HA|SouthChina|2020-01-08,South China,6B.1A.5a.1,GISAID
EPI_ISL_485484|pdm09|HA|SouthChina|2020-02-04,South China,6B.1A.5a,GISAID
EPI_ISL_485452|pdm09|HA|SouthChina|2020-03-10,South China,6B.1A.5a.1,GISAID
EPI_ISL_16834492|pdm09|HA|SouthChina|2022-11-27,South China,6B.1A.5a.2a,GISAID
EPI_ISL_16714063|pdm09|HA|SouthChina|2022-11-28,South China,6B.1A.5a.2a,GISAID
EPI_ISL_16834482|pdm09|HA|SouthChina|2022-11-17,South China,6B.1A.5a.2a,GISAID
OP862721|pdm09|HA|SoutheasternAsia|2011-09-14,South-eastern Asia,7,GenBank
EPI_ISL_141549|pdm09|HA|SoutheasternAsia|2012-07-09,South-eastern Asia,7,GISAID
KT181062|pdm09|HA|SoutheasternAsia|2012-06-09,South-eastern Asia,7,GenBank
EPI_ISL_264218|pdm09|HA|SoutheasternAsia|2012-06-13,South-eastern Asia,6,GISAID
KT181065|pdm09|HA|SoutheasternAsia|2012-07-12,South-eastern Asia,7,GenBank
KP637366|pdm09|HA|SoutheasternAsia|2012-08-19,South-eastern Asia,7,GenBank
EPI_ISL_219293|pdm09|HA|SoutheasternAsia|2012-10-25,South-eastern Asia,6,GISAID
KP941686|pdm09|HA|SoutheasternAsia|2012-04-07,South-eastern Asia,6,GenBank
EPI_ISL_141555|pdm09|HA|SoutheasternAsia|2012-12-03,South-eastern Asia,7,GISAID
EPI_ISL_128691|pdm09|HA|SoutheasternAsia|2012-06-22,South-eastern Asia,7,GISAID
EPI_ISL_390851|pdm09|HA|SoutheasternAsia|2012-02-17,South-eastern Asia,6B,GISAID
KT181066|pdm09|HA|SoutheasternAsia|2012-09-09,South-eastern Asia,7,GenBank
KT181058|pdm09|HA|SoutheasternAsia|2012-03-07,South-eastern Asia,7,GenBank
EPI_ISL_264202|pdm09|HA|SoutheasternAsia|2012-06-18,South-eastern Asia,6,GISAID
KT181063|pdm09|HA|SoutheasternAsia|2012-06-21,South-eastern Asia,7,GenBank
EPI_ISL_166899|pdm09|HA|SoutheasternAsia|2013-12-16,South-eastern Asia,6B,GISAID
EPI_ISL_169137|pdm09|HA|SoutheasternAsia|2013-11-20,South-eastern Asia,6B,GISAID
EPI_ISL_153034|pdm09|HA|SoutheasternAsia|2013-09-10,South-eastern Asia,6C,GISAID
EPI_ISL_161861|pdm09|HA|SoutheasternAsia|2013-10-29,South-eastern Asia,6B,GISAID
EPI_ISL_145256|pdm09|HA|SoutheasternAsia|2013-02-25,South-eastern Asia,6C,GISAID
EPI_ISL_177549|pdm09|HA|SoutheasternAsia|2013-11-19,South-eastern Asia,6B,GISAID
EPI_ISL_177547|pdm09|HA|SoutheasternAsia|2013-03-12,South-eastern Asia,6B,GISAID
EPI_ISL_240629|pdm09|HA|SoutheasternAsia|2013-11-04,South-eastern Asia,6B,GISAID
KP941696|pdm09|HA|SoutheasternAsia|2013-10-20,South-eastern Asia,6B,GenBank
EPI_ISL_159354|pdm09|HA|SoutheasternAsia|2013-09-16,South-eastern Asia,6C,GISAID
EPI_ISL_173295|pdm09|HA|SoutheasternAsia|2013-08-03,South-eastern Asia,6C,GISAID
EPI_ISL_167054|pdm09|HA|SoutheasternAsia|2013-02-07,South-eastern Asia,6C,GISAID
OP925959|pdm09|HA|SoutheasternAsia|2013-10-22,South-eastern Asia,6C,GenBank
EPI_ISL_166897|pdm09|HA|SoutheasternAsia|2013-12-18,South-eastern Asia,6B,GISAID
OP862726|pdm09|HA|SoutheasternAsia|2013-07-23,South-eastern Asia,6B,GenBank
EPI_ISL_240600|pdm09|HA|SoutheasternAsia|2013-10-16,South-eastern Asia,6B,GISAID
KU144591|pdm09|HA|SoutheasternAsia|2014-04-01,South-eastern Asia,6B,GenBank
KP941711|pdm09|HA|SoutheasternAsia|2014-04-21,South-eastern Asia,6B,GenBank
MH828533|pdm09|HA|SoutheasternAsia|2014-02-17,South-eastern Asia,6C,GenBank
OP614963|pdm09|HA|SoutheasternAsia|2014-04-03,South-eastern Asia,6B,GenBank
EPI_ISL_166159|pdm09|HA|SoutheasternAsia|2014-02-12,South-eastern Asia,6B,GISAID
KP941732|pdm09|HA|SoutheasternAsia|2014-10-01,South-eastern Asia,6B,GenBank
KP941729|pdm09|HA|SoutheasternAsia|2014-09-10,South-eastern Asia,6B,GenBank
EPI_ISL_166271|pdm09|HA|SoutheasternAsia|2014-06-26,South-eastern Asia,6B,GISAID
OP614964|pdm09|HA|SoutheasternAsia|2014-05-06,South-eastern Asia,6B,GenBank
EPI_ISL_168048|pdm09|HA|SoutheasternAsia|2014-04-30,South-eastern Asia,6B,GISAID
MN382301|pdm09|HA|SoutheasternAsia|2014-02-13,South-eastern Asia,6B,GenBank
OP623002|pdm09|HA|SoutheasternAsia|2014-11-13,South-eastern Asia,6B,GenBank
OP622997|pdm09|HA|SoutheasternAsia|2014-02-17,South-eastern Asia,6B,GenBank
EPI_ISL_166900|pdm09|HA|SoutheasternAsia|2013-12-30,South-eastern Asia,6B,GISAID
KP941725|pdm09|HA|SoutheasternAsia|2014-08-19,South-eastern Asia,6B,GenBank
KU144589|pdm09|HA|SoutheasternAsia|2014-03-26,South-eastern Asia,6B,GenBank
EPI_ISL_195802|pdm09|HA|SoutheasternAsia|2015-06-23,South-eastern Asia,6B,GISAID
EPI_ISL_214373|pdm09|HA|SoutheasternAsia|2015-02-24,South-eastern Asia,6B,GISAID
EPI_ISL_214504|pdm09|HA|SoutheasternAsia|2015-04-06,South-eastern Asia,6B,GISAID
EPI_ISL_215180|pdm09|HA|SoutheasternAsia|2015-11-17,South-eastern Asia,6B.1,GISAID
EPI_ISL_214872|pdm09|HA|SoutheasternAsia|2015-09-04,South-eastern Asia,6B,GISAID
EPI_ISL_214455|pdm09|HA|SoutheasternAsia|2015-03-11,South-eastern Asia,6B,GISAID
EPI_ISL_221658|pdm09|HA|SoutheasternAsia|2015-05-04,South-eastern Asia,6B,GISAID
EPI_ISL_214848|pdm09|HA|SoutheasternAsia|2015-07-13,South-eastern Asia,6B,GISAID
EPI_ISL_223350|pdm09|HA|SoutheasternAsia|2015-04-10,South-eastern Asia,6B,GISAID
EPI_ISL_214353|pdm09|HA|SoutheasternAsia|2015-01-29,South-eastern Asia,6B,GISAID
EPI_ISL_214847|pdm09|HA|SoutheasternAsia|2015-07-09,South-eastern Asia,6B,GISAID
EPI_ISL_264241|pdm09|HA|SoutheasternAsia|2015-08-12,South-eastern Asia,6B,GISAID
EPI_ISL_194923|pdm09|HA|SoutheasternAsia|2015-04-10,South-eastern Asia,6B,GISAID
EPI_ISL_214560|pdm09|HA|SoutheasternAsia|2015-05-08,South-eastern Asia,6B,GISAID
EPI_ISL_214862|pdm09|HA|SoutheasternAsia|2015-08-14,South-eastern Asia,6B.2,GISAID
OP623005|pdm09|HA|SoutheasternAsia|2015-04-30,South-eastern Asia,6B,GenBank
EPI_ISL_240806|pdm09|HA|SoutheasternAsia|2016-07-25,South-eastern Asia,6B.1,GISAID
EPI_ISL_240804|pdm09|HA|SoutheasternAsia|2016-07-15,South-eastern Asia,6B.1,GISAID
EPI_ISL_270239|pdm09|HA|SoutheasternAsia|2016-12-19,South-eastern Asia,6B.1,GISAID
EPI_ISL_268434|pdm09|HA|SoutheasternAsia|2016-05-06,South-eastern Asia,6B.2,GISAID
EPI_ISL_230447|pdm09|HA|SoutheasternAsia|2016-03-02,South-eastern Asia,6B.1,GISAID
EPI_ISL_240246|pdm09|HA|SoutheasternAsia|2016-09-01,South-eastern Asia,6B.1,GISAID
EPI_ISL_226995|pdm09|HA|SoutheasternAsia|2016-02-17,South-eastern Asia,6B.2,GISAID
EPI_ISL_246689|pdm09|HA|SoutheasternAsia|2016-10-10,South-eastern Asia,6B.1,GISAID
EPI_ISL_269962|pdm09|HA|SoutheasternAsia|2016-12-26,South-eastern Asia,6B.1,GISAID
EPI_ISL_248943|pdm09|HA|SoutheasternAsia|2016-10-11,South-eastern Asia,6B.1,GISAID
EPI_ISL_227051|pdm09|HA|SoutheasternAsia|2016-05-09,South-eastern Asia,6B.1,GISAID
EPI_ISL_249945|pdm09|HA|SoutheasternAsia|2016-11-11,South-eastern Asia,6B.1,GISAID
EPI_ISL_270227|pdm09|HA|SoutheasternAsia|2016-11-21,South-eastern Asia,6B.1,GISAID
EPI_ISL_226993|pdm09|HA|SoutheasternAsia|2016-02-17,South-eastern Asia,6B.1,GISAID
EPI_ISL_227002|pdm09|HA|SoutheasternAsia|2016-02-02,South-eastern Asia,6B.2,GISAID
EPI_ISL_227043|pdm09|HA|SoutheasternAsia|2016-06-07,South-eastern Asia,6B.1,GISAID
EPI_ISL_333411|pdm09|HA|SoutheasternAsia|2017-06-17,South-eastern Asia,6B.1A,GISAID
EPI_ISL_269613|pdm09|HA|SoutheasternAsia|2017-04-07,South-eastern Asia,6B.1,GISAID
EPI_ISL_281338|pdm09|HA|SoutheasternAsia|2017-07-26,South-eastern Asia,6B.1A,GISAID
EPI_ISL_281337|pdm09|HA|SoutheasternAsia|2017-07-20,South-eastern Asia,6B.1A,GISAID
MT803151|pdm09|HA|SoutheasternAsia|2017-10-12,South-eastern Asia,6B.1,GenBank
EPI_ISL_254668|pdm09|HA|SoutheasternAsia|2017-01-04,South-eastern Asia,6B.1,GISAID
EPI_ISL_333356|pdm09|HA|SoutheasternAsia|2017-06-12,South-eastern Asia,6B.1A,GISAID
EPI_ISL_282304|pdm09|HA|SoutheasternAsia|2017-07-04,South-eastern Asia,6B.1,GISAID
EPI_ISL_269928|pdm09|HA|SoutheasternAsia|2017-01-14,South-eastern Asia,6B.1,GISAID
EPI_ISL_299720|pdm09|HA|SoutheasternAsia|2017-12-08,South-eastern Asia,6B.1A,GISAID
EPI_ISL_321680|pdm09|HA|SoutheasternAsia|2017-12-21,South-eastern Asia,6B.1A,GISAID
EPI_ISL_312203|pdm09|HA|SoutheasternAsia|2017-04-18,South-eastern Asia,6B.1,GISAID
EPI_ISL_299614|pdm09|HA|SoutheasternAsia|2017-11-14,South-eastern Asia,6B.1A,GISAID
EPI_ISL_281339|pdm09|HA|SoutheasternAsia|2017-06-12,South-eastern Asia,6B.1,GISAID
EPI_ISL_322990|pdm09|HA|SoutheasternAsia|2017-06-14,South-eastern Asia,6B.1,GISAID
EPI_ISL_269626|pdm09|HA|SoutheasternAsia|2017-04-27,South-eastern Asia,6B.1,GISAID
EPI_ISL_364127|pdm09|HA|SoutheasternAsia|2018-10-08,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_340705|pdm09|HA|SoutheasternAsia|2018-08-13,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_313588|pdm09|HA|SoutheasternAsia|2018-01-29,South-eastern Asia,6B.1A,GISAID
EPI_ISL_360195|pdm09|HA|SoutheasternAsia|2018-11-06,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_352388|pdm09|HA|SoutheasternAsia|2018-09-24,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_321480|pdm09|HA|SoutheasternAsia|2018-06-19,South-eastern Asia,6B.1A,GISAID
EPI_ISL_321692|pdm09|HA|SoutheasternAsia|2018-01-25,South-eastern Asia,6B.1A,GISAID
EPI_ISL_360218|pdm09|HA|SoutheasternAsia|2018-11-20,South-eastern Asia,6B.1A.4,GISAID
EPI_ISL_360201|pdm09|HA|SoutheasternAsia|2018-11-06,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_331477|pdm09|HA|SoutheasternAsia|2018-04-30,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_319659|pdm09|HA|SoutheasternAsia|2018-03-04,South-eastern Asia,6B.1A,GISAID
EPI_ISL_354347|pdm09|HA|SoutheasternAsia|2018-08-29,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_363635|pdm09|HA|SoutheasternAsia|2018-08-13,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_352369|pdm09|HA|SoutheasternAsia|2018-08-29,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_360174|pdm09|HA|SoutheasternAsia|2018-10-22,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_346458|pdm09|HA|SoutheasternAsia|2018-04-10,South-eastern Asia,6B.1A.5,GISAID
EPI_ISL_390412|pdm09|HA|SoutheasternAsia|2019-04-13,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_525494|pdm09|HA|SoutheasternAsia|2019-07-10,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_1296415|pdm09|HA|SoutheasternAsia|2019-09-18,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_1296410|pdm09|HA|SoutheasternAsia|2019-09-05,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_401471|pdm09|HA|SoutheasternAsia|2019-11-29,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_395278|pdm09|HA|SoutheasternAsia|2019-03-28,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_398766|pdm09|HA|SoutheasternAsia|2019-08-30,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_406962|pdm09|HA|SoutheasternAsia|2019-09-23,South-eastern Asia,6B.1A.5b,GISAID
EPI_ISL_377000|pdm09|HA|SoutheasternAsia|2019-04-22,South-eastern Asia,6B.1A.1,GISAID
EPI_ISL_398680|pdm09|HA|SoutheasternAsia|2019-09-25,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_406651|pdm09|HA|SoutheasternAsia|2019-04-13,South-eastern Asia,6B.1A.2,GISAID
EPI_ISL_1296420|pdm09|HA|SoutheasternAsia|2019-10-15,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_449769|pdm09|HA|SoutheasternAsia|2019-12-05,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_510023|pdm09|HA|SoutheasternAsia|2019-03-13,South-eastern Asia,6B.1A.2,GISAID
EPI_ISL_398230|pdm09|HA|SoutheasternAsia|2019-07-08,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_514726|pdm09|HA|SoutheasternAsia|2019-03-02,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_453788|pdm09|HA|SoutheasternAsia|2020-01-07,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_481302|pdm09|HA|SoutheasternAsia|2020-01-24,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_766948|pdm09|HA|SoutheasternAsia|2020-01-29,South-eastern Asia,6B.1A.5a,GISAID
EPI_ISL_528772|pdm09|HA|SoutheasternAsia|2020-01-22,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_644636|pdm09|HA|SoutheasternAsia|2020-01-13,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_510025|pdm09|HA|SoutheasternAsia|2020-01-27,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_766952|pdm09|HA|SoutheasternAsia|2020-02-03,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_481296|pdm09|HA|SoutheasternAsia|2020-01-06,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_481308|pdm09|HA|SoutheasternAsia|2020-02-05,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_481321|pdm09|HA|SoutheasternAsia|2020-01-07,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_481292|pdm09|HA|SoutheasternAsia|2020-01-10,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_481363|pdm09|HA|SoutheasternAsia|2020-01-02,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_644645|pdm09|HA|SoutheasternAsia|2020-02-06,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_644646|pdm09|HA|SoutheasternAsia|2020-02-06,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_481313|pdm09|HA|SoutheasternAsia|2020-01-02,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_1296438|pdm09|HA|SoutheasternAsia|2020-02-03,South-eastern Asia,6B.1A.5a.2,GISAID
EPI_ISL_16433757|pdm09|HA|SoutheasternAsia|2022-08-22,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16433725|pdm09|HA|SoutheasternAsia|2022-11-23,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520292|pdm09|HA|SoutheasternAsia|2022-08-15,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520285|pdm09|HA|SoutheasternAsia|2022-09-08,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16433727|pdm09|HA|SoutheasternAsia|2022-12-06,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_17981969|pdm09|HA|SoutheasternAsia|2022-11-21,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520278|pdm09|HA|SoutheasternAsia|2022-07-25,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16433752|pdm09|HA|SoutheasternAsia|2022-11-05,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520281|pdm09|HA|SoutheasternAsia|2022-08-24,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520277|pdm09|HA|SoutheasternAsia|2022-10-13,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16899241|pdm09|HA|SoutheasternAsia|2022-11-03,South-eastern Asia,6B.1A.5a.1,GISAID
EPI_ISL_16645174|pdm09|HA|SoutheasternAsia|2022-12-21,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520283|pdm09|HA|SoutheasternAsia|2022-10-10,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16433761|pdm09|HA|SoutheasternAsia|2022-11-22,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520279|pdm09|HA|SoutheasternAsia|2022-08-05,South-eastern Asia,6B.1A.5a.2a,GISAID
EPI_ISL_16520280|pdm09|HA|SoutheasternAsia|2022-08-05,South-eastern Asia,6B.1A.5a.2a,GISAID
KY925893|pdm09|HA|SouthernAmerica|2012-06-22,Southern America,6B,GenBank
KY926045|pdm09|HA|SouthernAmerica|2012-06-13,Southern America,6B,GenBank
KY926205|pdm09|HA|SouthernAmerica|2012-05-28,Southern America,6B,GenBank
KY926120|pdm09|HA|SouthernAmerica|2012-06-28,Southern America,6B,GenBank
KY925078|pdm09|HA|SouthernAmerica|2012-06-27,Southern America,6B,GenBank
EPI_ISL_148731|pdm09|HA|SouthernAmerica|2013-06-27,Southern America,6B,GISAID
EPI_ISL_145104|pdm09|HA|SouthernAmerica|2013-06-29,Southern America,6B,GISAID
EPI_ISL_145093|pdm09|HA|SouthernAmerica|2013-05-04,Southern America,6B,GISAID
EPI_ISL_178786|pdm09|HA|SouthernAmerica|2013-08-16,Southern America,6B,GISAID
EPI_ISL_178872|pdm09|HA|SouthernAmerica|2013-06-01,Southern America,6B,GISAID
EPI_ISL_178874|pdm09|HA|SouthernAmerica|2013-06-13,Southern America,6B,GISAID
KY926272|pdm09|HA|SouthernAmerica|2013-09-06,Southern America,6B,GenBank
EPI_ISL_178754|pdm09|HA|SouthernAmerica|2013-06-02,Southern America,6B,GISAID
EPI_ISL_178787|pdm09|HA|SouthernAmerica|2013-08-16,Southern America,6B,GISAID
KF041894|pdm09|HA|SouthernAmerica|2013-04-15,Southern America,6B,GenBank
EPI_ISL_178894|pdm09|HA|SouthernAmerica|2013-04-29,Southern America,6B,GISAID
EPI_ISL_148735|pdm09|HA|SouthernAmerica|2013-07-19,Southern America,6,GISAID
EPI_ISL_145526|pdm09|HA|SouthernAmerica|2013-06-05,Southern America,6C,GISAID
EPI_ISL_178892|pdm09|HA|SouthernAmerica|2013-04-26,Southern America,6B,GISAID
EPI_ISL_178945|pdm09|HA|SouthernAmerica|2013-06-03,Southern America,6B,GISAID
KY926160|pdm09|HA|SouthernAmerica|2013-06-20,Southern America,6B,GenBank
EPI_ISL_159410|pdm09|HA|SouthernAmerica|2014-02-25,Southern America,6B,GISAID
EPI_ISL_163106|pdm09|HA|SouthernAmerica|2014-05-05,Southern America,6B,GISAID
EPI_ISL_159412|pdm09|HA|SouthernAmerica|2014-03-20,Southern America,6B,GISAID
EPI_ISL_178799|pdm09|HA|SouthernAmerica|2014-05-19,Southern America,6B,GISAID
EPI_ISL_178805|pdm09|HA|SouthernAmerica|2014-06-09,Southern America,6B,GISAID
EPI_ISL_158022|pdm09|HA|SouthernAmerica|2014-02-13,Southern America,6B,GISAID
EPI_ISL_164503|pdm09|HA|SouthernAmerica|2014-06-16,Southern America,6B,GISAID
EPI_ISL_157123|pdm09|HA|SouthernAmerica|2014-01-16,Southern America,6B,GISAID
EPI_ISL_166275|pdm09|HA|SouthernAmerica|2014-05-08,Southern America,6B,GISAID
EPI_ISL_178796|pdm09|HA|SouthernAmerica|2014-05-11,Southern America,6B,GISAID
EPI_ISL_166696|pdm09|HA|SouthernAmerica|2014-07-23,Southern America,6B,GISAID
EPI_ISL_163088|pdm09|HA|SouthernAmerica|2014-05-11,Southern America,6B,GISAID
EPI_ISL_167873|pdm09|HA|SouthernAmerica|2014-05-14,Southern America,6B,GISAID
EPI_ISL_178736|pdm09|HA|SouthernAmerica|2014-03-26,Southern America,6B,GISAID
EPI_ISL_164148|pdm09|HA|SouthernAmerica|2014-05-15,Southern America,6B,GISAID
EPI_ISL_178807|pdm09|HA|SouthernAmerica|2014-06-11,Southern America,6B,GISAID
EPI_ISL_213112|pdm09|HA|SouthernAmerica|2015-10-13,Southern America,6B,GISAID
EPI_ISL_178105|pdm09|HA|SouthernAmerica|2015-01-19,Southern America,6B,GISAID
EPI_ISL_209014|pdm09|HA|SouthernAmerica|2015-12-29,Southern America,6B,GISAID
EPI_ISL_203246|pdm09|HA|SouthernAmerica|2015-09-27,Southern America,6B,GISAID
EPI_ISL_178104|pdm09|HA|SouthernAmerica|2015-03-06,Southern America,6B,GISAID
EPI_ISL_172312|pdm09|HA|SouthernAmerica|2015-01-21,Southern America,6B,GISAID
EPI_ISL_203087|pdm09|HA|SouthernAmerica|2015-08-01,Southern America,6B,GISAID
EPI_ISL_203161|pdm09|HA|SouthernAmerica|2015-07-21,Southern America,6B,GISAID
EPI_ISL_213115|pdm09|HA|SouthernAmerica|2015-08-08,Southern America,6B,GISAID
EPI_ISL_178109|pdm09|HA|SouthernAmerica|2015-01-29,Southern America,6B,GISAID
EPI_ISL_194845|pdm09|HA|SouthernAmerica|2015-05-29,Southern America,6B,GISAID
EPI_ISL_271512|pdm09|HA|SouthernAmerica|2015-08-03,Southern America,6B,GISAID
EPI_ISL_193594|pdm09|HA|SouthernAmerica|2015-06-06,Southern America,6B,GISAID
EPI_ISL_202369|pdm09|HA|SouthernAmerica|2015-07-15,Southern America,6B,GISAID
EPI_ISL_271586|pdm09|HA|SouthernAmerica|2015-05-06,Southern America,6B,GISAID
EPI_ISL_205893|pdm09|HA|SouthernAmerica|2015-12-08,Southern America,6B,GISAID
EPI_ISL_233565|pdm09|HA|SouthernAmerica|2016-03-21,Southern America,6B.1,GISAID
EPI_ISL_271471|pdm09|HA|SouthernAmerica|2016-07-25,Southern America,6B.1,GISAID
EPI_ISL_273984|pdm09|HA|SouthernAmerica|2016-03-29,Southern America,6B.1,GISAID
EPI_ISL_232149|pdm09|HA|SouthernAmerica|2016-06-06,Southern America,6B.1,GISAID
EPI_ISL_233069|pdm09|HA|SouthernAmerica|2016-06-01,Southern America,6B.1,GISAID
EPI_ISL_271620|pdm09|HA|SouthernAmerica|2016-03-30,Southern America,6B.1,GISAID
EPI_ISL_274076|pdm09|HA|SouthernAmerica|2016-11-22,Southern America,6B.1,GISAID
EPI_ISL_271511|pdm09|HA|SouthernAmerica|2016-05-10,Southern America,6B.1,GISAID
EPI_ISL_238788|pdm09|HA|SouthernAmerica|2016-08-29,Southern America,6B.1,GISAID
